score,user_rating,elastic_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
6.074123041825108,5,7.255658387832729,0373707088,"Man Next Door (Harlequin Superromance, No 708)",Ellen James,1996,Harlequin,"The Man Next Door by Ellen James released on Jul 25, 1996 is available
now for purchase.",['fiction']
6.072600621998765,5,7.252461306197406,0373441193,"Duets : Something About Ewe/the Purrfect Man (Duets, 53)",James Dale,2001,Harlequin,"Something about ewe, -- the purrfect man.",['fiction']
6.060229318135032,5,7.2264815680835675,0310222656,Forgiving the Dead Man Walking,Debbie Morris,1998,Zondervan,"Morris&#39;s story takes &quot;Dead Man Walking&quot; one step further
to tell her gripping, first-person account evil, suffering, healing,
and above all, the incredible power of forgiveness in the face of
tragedy.",['biography & autobiography']
6.060229318135032,5,7.2264815680835675,0312987307,All The Man I Need,Tamara Sneed,2004,St. Martin's Paperbacks,"Searching for a man who will fit into her elite, social-climbing
lifestyle, successful and sophisticated public relations expert Lana
Hargrove finds herself falling for Justin Larkin, the dashing private
detective who has been following her ...",['fiction']
6.060229318135032,5,7.2264815680835675,0373619413,Stony Man: Sky Killers,Don Pendleton,2002,Gold Eagle,"When the disappearance of many of the world&#39;s orbiting satellites
causes a growing breakdown in America&#39;s defense and communications
networks, the president prepares to declare martial law and the Stony
Man team sets out to stop an unknown ...",['fiction']
6.060229318135032,5,7.2264815680835675,0553582801,The Man Who Ate the 747,Ben Sherwood,2002,Bantam Books,"J. J. Smith loves his job as Keeper of the Records for The Book of
Records, but even he is not prepared for the ultimate record breaker--
a man who is ingesting a 747 piece by piece to prove his love for a
woman. A first novel. Reprint.",['fiction']
6.060229318135032,5,7.2264815680835675,0373619499,Stony Man: The Third Protocol,Don Pendleton,2003,Gold Eagle,"As war threatens to destroy the Holy Land, and the Arab world prepares
to launch an attack of epic proportions on Israel and the
Palestinians, the Stony Man team must race against time to stop lethal
Mossad agents from using nuclear weapons ...",['fiction']
6.051716286779861,5,7.2086042022377095,1569714371,Too Much Coffee Man: Parade of Tirade,Shannon Wheeler,2000,Dark Horse Comics,"Experience the anxiety of the author as he claws his way to the top!!
And revel in Too Much Coffee Man&#39;s wisdom. This book collects
through issue #8 of the original Too Much Coffee Man comic books,
along with some new material.",['comics & graphic novels']
6.044801761657622,5,7.194083699481007,0821756079,"The First Mountain Man, Cheyenne Challenge (The First Mountain Man , No 5)",William W. Johnstone,1997,Del Rey Books,"Fearless mountain man Preacher must face an old enemy when outlaw and
gun-crazed Ezra Pease and his gang cross the Big Empty to kill him
and, at the same time, stir up a fierce Indian war, and Preacher must
join forces with some old friends ...",['fiction']
6.0441131796780105,5,7.192637677323823,0399144935,Every Man a Tiger (Commander's),Tom Clancy,1999,Penguin Putnam,"Beyond that, however, Every Man a Tiger is the story of two
revolutions: of how a service damaged by Vietnam reinvented itself
through vision, determination, and brutally hard work - in
Horner&#39;s words, &quot;We had to learn how to be an Air ...",['history']
6.041950250647125,5,7.188095526358964,0373077769,"Maggie'S Man (Silhouette Intimate Moments, No 776)",Prue Scott,1997,Silhouette,"Maggie&#39;s Man by Alicia Scott released on Feb 21, 1997 is available
now for purchase.",['fiction']
6.041950250647125,5,7.188095526358964,0373272677,All A Man Can Ask  (Trouble In Eden),Virginia Kantra,2003,Silhouette,"All A Man Can Ask by Virginia Kantra released on Dec 25, 2002 is
available now for purchase.",['fiction']
6.041950250647125,5,7.188095526358964,0810115719,"The Old Man (European Classics (Evanston, Ill.).)",Iurii Valentinovich Trifonov,1999,Northwestern Publishing House,"The Old Man veers between a contemporary effort to buy a dacha and the
memories of an incident during the Civil War.",['fiction']
6.041950250647125,5,7.188095526358964,0140185305,The Man Within (Penguin Twentieth-Century Classics),Graham Greene,1994,Penguin Books,"Tells the story of Andrews, a young man who has betrayed his fellow
smugglers and fears their vengeance.",['english fiction']
6.040133860613514,5,7.184281107288379,067103894X,The Man,Irving Wallace,1999,I Books,"The first black American president encounters resistance from a group
of congressmen who wish to have him removed from the nation&#39;s
highest office.",['fiction']
6.0308274555460235,5,7.1647376566466505,0534362206,Theories of Human Learning: What the Old Man Said,Guy R. Lefrancois,1999,Wadsworth Publishing,"The fourth edition of this text introduces a new character, the Old
Man, as the narrator.",['psychology']
6.0286417005931625,5,7.160147571245642,0062507249,Becoming a Man : Half a Life Story,Paul Monette,1993,HarperSanFrancisco,"The autobiography of a gay man&#39;s struggle with manhood focuses on
the author&#39;s attempts to live a normal life while concealing the
secret of his sexuality.",['social science']
6.02853760055506,5,7.159928961165626,0812966872,It Takes a Worried Man: A Memoir,Brendan Halpin,2003,Random House Trade,"An unsentimental, inspirational, and sometimes humorous memoir
describes one man&#39;s struggle to deal with the discovery that his
thirty-two-year-old wife had stage-4 breast cancer as he reflects on
his feelings, his relationship with his ...",['biography & autobiography']
6.02853760055506,5,7.159928961165626,0060928956,The Right Man for the Job: A Novel,Mike Magnuson,1998,Perennial,"Dewy, an African-American man, and his partner, Gunner, a white
Wisconsin farmboy, spend their time working as &quot;repo men&quot; in
a tough, inner-city neighborhood, until an unresponsive customer
triggers a tragedy that sends Gunnar&#39;s life ...",['fiction']
6.02853760055506,5,7.159928961165626,034542705X,The Man Who Listens to Horses,Monty Roberts,1998,Ballantine Books,"In The Man Who Listens to Horses, he tells about his early days as a
rodeo rider in California, his problems with his violent horse-trainer
father, who was unwilling to accept Monty&#39;s unconventional
training methods, his friendship with ...",['nature']
6.025895327162678,5,7.154380187041623,0879515686,Eat Drink Man Woman/the Wedding Banquet/Two Films,Ang Lee,1994,Overlook Press,Eat Drink Man Woman - The Wedding Banquet,['performing arts']
6.011285353708774,5,7.123699242788427,0373256078,"Plain Jane'S Man (Harlequin Temptation, No 507)",Kristine Rolofson,1994,Harlequin,"Plain Jane&#39;s Man by Kristine Rolofson released on Jul 25, 1994 is
available now for purchase.",['fiction']
6.011285353708774,5,7.123699242788427,0373258828,"Cowgirl'S Man (Gone To Texas!) (Temptation, 782)",James Dale,2000,Harlequin,"The Cowgirl&#39;s Man by Ruth Jean Dale released on Apr 24, 2000 is
available now for purchase.",['fiction']
6.011285353708774,5,7.123699242788427,0373030673,"Another Man'S Ring (Harlequin Romance, No 3067)",Angela Carson,1990,Harlequin,"Another Man&#39;s Ring by Angela Carson released on Jun 22, 1990 is
available now for purchase.",['fiction']
6.011285353708774,5,7.123699242788427,0373122306,"Rich Man'S Touch (Harlequin Presents, No. 2230)",Anne Mather,2002,Harlequin,"A Rich Man&#39;s Touch by Anne Mather released on Jan 25, 2002 is
available now for purchase.",['fiction']
6.006086231207767,5,7.112781085536313,0192827529,The Man in the Iron Mask (Worlds Classics),Alexandre Dumas,1992,Oxford University Press,"From the rumors that swept the 17th century court to the latest
theories and discoveries, this is the astonishing tale of The man in
the iron mask. 651 $aFrance$xHistory$yLouis XIV, 1643-1715.",['france']
6.006086231207767,5,7.112781085536313,1565078241,What Makes a Man Feel Loved,Bob Barnes,1998,Harvest House Publishers,"&quot;What Makes a Man Feel Loved&quot; gives wives a unique
opportunity to discover what their men think about--priorities,
desires, and approaches to difficult situations.",['religion']
5.998901253494843,5,7.097692632339172,0451206592,Who Invited the Dead Man?,Patricia Sprinkle,2002,Signet Book,"Appointed magistrate of Hope County, Georgia, to replace her ailing
husband, Joe Riddley, Judge Maclaren Yarbrough finds herself up to her
ears in homicide when a local man is found dead at her husband&#39;s
birthday gala and sets out to ...",['fiction']
5.986458013392154,5,7.071561828123525,1558746781,The Man Who Couldn't See Himself: A Love Story,Richard Torregrossa,1999,Health Communications,"Whimsically illustrated, &quot;The Man Who Couldn&#39;t See
Himself&quot; tells the story of a man who has lost sight of who he
is. He is filled with only loneliness and little self-esteem.",['fiction']
5.984420972779441,5,7.067284042836826,0816742790,"Meltdown Man (Cyber Zone , No 1)",S. F. Black,1997,Troll Communications,"When Matt discovers a new Internet game called &quot;The Furious
Four,&quot; he starts to assume the character of the vengeful Meltdown
Man, whose superpowers are triggered by anger.",['juvenile fiction']
5.984420972779441,5,7.067284042836826,0786014423,Preacher's Peace: The First Mountain Man,William W. Johnstone,2003,Kensington Publishing Corporation,"A young adventurer travels to the Old West to find fame and fortune,
but instead finds violence, betrayal, and greed, forever forging his
destiny as a lone mountain man called Preacher.",['fiction']
5.984420972779441,5,7.067284042836826,0786886676,Mosquito: The Story of Man's Deadliest Foe,Andrew Spielman,2002,Hyperion,"In this lively and comprehensive portrait of the mosquito, its role in
history, and its threat to mankind, Spielman and D&#39;Antonio take a
mosquito&#39;s-eye view of nature and man.",['nature']
5.984420972779441,5,7.067284042836826,0375508961,A One Woman Man (Strivers Row),TRAVIS HUNTER,2004,One World/Ballantine,"Bestselling author Travis Hunter is back with a novel about siblings,
success, and what it means to be family as a man and women in trouble
learn there is more to their older brother than meets the eye.",['fiction']
5.984420972779441,5,7.067284042836826,1564023478,Aunt Nancy and Old Man Trouble,Phyllis Root,1996,Candlewick Press (MA),"When Old Man Trouble calls on Aunt Nancy, he tries very hard to
perform a trick that will bother her; however, she knows just how to
handle him.",['juvenile fiction']
5.9820245968192545,5,7.062251653320436,0307102181,"Happy Man and His Dump Truck, The  No. 2",Miryam Yardumian,1999,Golden Books,"A happy man brings joy to a group of farm animals when he takes them
for a ride in his dump truck.",['juvenile fiction']
5.976579231038749,5,7.050816385181374,157297317X,Austin Powers: How to Be an International Man of Mystery,Michael McCullers,1997,Berkley Publishing Group,"Mike Myers, &quot;Saturday Night Live&quot; alum and &quot;Wayne&#39;s
World&quot; creator, comes to the rescue of swingers everywhere as
&quot;Austin Powers, International Man of Mystery&quot;, in this
hilarious send-up of the James Bond/Man from UNCLE genre. 100 photos.",['american wit and humor']
5.964853278241794,5,7.026191884307768,0812533658,The Changed Man (Changed Man),Orson Scott Card,1992,Tor Books (Mm),"Eleven stories of dread, introductions and afterwords from &quot;Maps
in a mirror.&quot;",['fiction']
5.964853278241794,5,7.026191884307768,0671728563,FAMILY MAN : FAMILY MAN,Jayne Ann Krentz,1993,Pocket,"On the eve of the publication of Jayne Ann Krentz&#39;s new hardcover,
Deep Waters, readers rediscover Jayne Ann Krentz&#39;s captivating
contemporary battle of wits in this tale of two passionate people
caught in a struggle for love, loyalty and ...",['businesswomen']
5.964853278241794,5,7.026191884307768,0312964951,No Ordinary Man (No Ordinary Man),Suzanne Simmons,1998,St. Martin's Press,"An heiress who has lived a sheltered life, Victoria Storm is thrust
into a whirlwind of change when a distant cousin, Mitchell Storm,
arrives in Scotland with the belief that Victoria holds the key to
medieval treasure that is hidden in his ...",['fiction']
5.964853278241794,5,7.026191884307768,0440174244,"Rich Man, Poor Man",Irwin Shaw,1983,Dell Publishing Company,"Traces the fortunes of a first generation German-American family who
pursue their dreams in a post-World War II United States",['fiction']
5.964853278241794,5,7.026191884307768,0671799355,DREAM MAN : DREAM MAN,Linda Howard,1995,Pocket,"Hoping that a devastating past incident has caused her to lose her
clairvoyant powers, Marlie Keen is distraught when they return with
terrifying strength, and she seeks help from Orlando detective Dane
Hollister",['fiction']
5.963594394060084,5,7.023548227526176,0744001609,Spider-Man Official Strategy Guide,Phillip Marcus,2002,Bradygames,"This Signature Series guide also includes an exclusive Spider-Man
poster, every new combo, interviews with Treyarch, amazing character
histories, story boards from the developer, and much more!",['games']
5.963594394060084,5,7.023548227526176,0380768089,Never Met Man Didn't Lik,W Rogers,1991,Perennial Currents,"Here is the essential Will Rogers -- the story of his remarkable
career, from Oklahoma &quot;cowpuncher&quot; to international star . .
. and the warm, knowing and hilarious philosophies of the man embodied
the heart and soul of the nation.",['humor']
5.9578560956142175,5,7.011497800789857,0373118120,"That Man Callahan! (Dangerous Liaisons) (Harlequin Presents, No 1812)",Wen Spencer,1996,Harlequin,"That Man Callahan! by Catherine Spencer released on Mar 25, 1996 is
available now for purchase.",['fiction']
5.9578560956142175,5,7.011497800789857,0373710119,"Payback Man (Creature Comfort) (Harlequin Superromance, No. 1011)",Carolyn McSparren,2001,Harlequin,"The Payback Man by Carolyn McSparren released on Aug 24, 2001 is
available now for purchase.",['fiction']
