score,user_rating,es_scaled_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
3.4019842250990115,0,7.144166872707925,0385315546,Drinking : A Love Story,CAROLINE KNAPP,1997,Delta,"The author provides a candid memoir of her twenty-year love affair
with alcohol, explaining how and why she became an alcoholic and her
struggle to live without an alcoholic crutch",['biography & autobiography']
3.4019842250990115,0,7.144166872707925,1582403597,Dioramas: A Love Story,Mark Ricketts,2004,Image Comics,"How does serial killer Winfield Vickers express his love for Charlotte
Rarnage? He creates elaborate, life-sized dioramas using real, dead
human subjects.",['comics & graphic novels']
3.4019842250990115,0,7.144166872707925,0811207919,Love and Terror: A Novel,William Herrick,1981,New Directions Publishing Corporation,"In Love and Terror, the second William Herrick novel published by New
Directions, the author&#39;s interest does not lie in tension-filled
heroics but in the human cost of flawed idealism.",['fiction']
3.3978384723019976,0,7.135460791834196,037310510X,Love's Duel (Harlequin Presents),Carola Mortimer,1982,Harlequin Books,"Love&#39;s Duel by Carole Mortimer released on Apr 23, 1982 is
available now for purchase.",['fiction']
3.3978384723019976,0,7.135460791834196,0515084190,Look With Love (Camfield No. 28),Barbara Cartland,1985,Jove Books,"Ilita Darrington-Coombe tries to find love despite the efforts of the
bitter aunt who is her guardian",['fiction']
3.395592096031523,0,7.130743401666199,1562924524,PS God Loves You Too!,Connie Witter,1998,Honor Books (OK),"Just like the original &quot;P.S. God Loves You!&quot;, every
encouraging page of &quot;P.S. God Loves You Too!&quot; features one
powerful Scripture selection that shows God&#39;s never-failing love
and care--plus a cheerful paraphrase of that scripture that  ...",['meditations']
3.392346085933386,0,7.123926780460111,0688161170,I Love You Rituals,Becky A. Bailey,2000,Perennial Currents,"I Love You Rituals offers more than seventy delightful rhymes and
games that send the message of unconditional love and enhance
children&#39;s social, emotional, and school success.Winner of a 1999
Parent&#39;s Guide Children&#39;s Media Award, these ...",['family & relationships']
3.3916835169272668,0,7.122535385547261,0505523493,The Love Potion (Time of Your Life),Sandra Hill,1999,Love Spell,"A shy chemist formulates a love potion, but a virile lawyer is the
last man she expects to test it on. After the does wears off, will
they discover that their love was more than chemically induced",['fiction']
3.382853719174505,0,7.103992810266461,0385484887,My Russian Love,Dan Franck,1997,Bantam Dell Pub Group,"Experiencing a recovered memory after a stranger makes a random
movement, successful screenwriter Luca remembers the love of his
youth, Anna, and their tragic separation, and he becomes desperate to
locate the stranger.",['fiction']
3.382853719174505,0,7.103992810266461,0140126678,Love in the Time of Cholera,Gabriel Garcia Marquez,1990,Penguin Books Ltd,"Published to worldwide critical acclaim, with more than one million
copies already in print, this is the lush, wondrous story of an
unrequited love that survives half a century and more than 600
distractions.",['colombia']
3.382853719174505,0,7.103992810266461,0505523027,"Love, Cherish Me",Rebecca Brandewyne,1999,Love Spell,"A raven-haired beauty finds love with El Lobo, a fierce bounty hunter,
across the American Old West in this historical romance from the
author of &quot;The Princess Goes West&quot;.",['fiction']
3.382853719174505,0,7.103992810266461,0671776096,"Whitney, My Love",Judith McNaught,2000,Pocket,"Outraged when her bankrupt father bargains her away to the arrogant
Duke of Claymore, Whitney Stone, a hot-blooded hoyden, is determined
to remain true to her childhood love, Paul.",['fiction']
3.382853719174505,0,7.103992810266461,0060809051,"Love, Sex and Astrology",Teri King,1988,Harpercollins,"Love,Sex and Astrologyexplains the basic characteristics associated
with each sign of the zodiac.For each sign there is a quiz that will
enable you to check your responses and attitudes against those of a
possible partner.This bestselling ...","['body, mind & spirit']"
3.382853719174505,0,7.103992810266461,0446342203,"Love, Cherish Me",Rebecca Brandewyne,1987,Warner Books,"A raven-haired beauty finds love with El Lobo, a fierce bounty hunter,
across the American Old West in this historical romance from the
author of &quot;The Princess Goes West&quot;.",['fiction']
3.381549896086672,0,7.1012547817820115,0805068953,Getting the Love You Want: A Guide for Couples,Harville Hendrix,2001,Owl Books (NY),"A marriage therapist and pastoral counselor explains that most of the
feelings of receiving inadequate love come from unresolved childhood
conflicts and describes how adults can learn to flourish as loving and
loved people, in a new edition ...",['family & relationships']
3.380087836780366,0,7.0981844572387685,0061061832,"Ben's in Love (Boyfriends and Girlfriends, No 4)",Katherine Applegate,1994,Harpercollins Childrens Books,A blind teen falls in love with two girls. Making Out.,['dating (social customs)']
3.380087836780366,0,7.0981844572387685,0800756029,Touch of Wonder: Staying in Love with Life,Arthur Gordon,1996,Revell,"Fall in love with life by reading these memorable pieces on the art-
of-living!",['religion']
3.374284397023385,0,7.085997233749109,0764228323,"Love Comes Softly (Oke, Janette, Love Comes Softly Series, Bk. 1,)",Janette Oke,2003,Bethany House Publishers,"The story of how Clark&#39;s patient, caring love mirrored that of the
heavenly Father, drawing Marty to faith and to love, has captured the
hearts and imaginations of over one million readers on Book One alone!",['fiction']
3.373000805050244,0,7.083301690605513,1577483502,Season of Love (Inspirational Romance Series),Yvonne Lehman,1998,Barbour Publishing,"&quot; A sparkling ring - a long awaited trip - a heartwarming
surprise - the thrill of life time commitment - these gifts and the
loves that give them will draw your heart and imagination into a
splendid Season of Love.",['fiction']
3.373000805050244,0,7.083301690605513,1557531757,Master Richard's Bestiary of Love and Response,Jeanette Beer,2000,Purdue University Press,"This affordable reprint edition of the beautifully illustrated
translation of Richard de Fournival&#39;s Bestiary of Love and the
anonymous Response makes this medieval examination of the nature of
love accessible to students and the general ...",['social science']
3.3696709803341025,0,7.076309058701615,0373122888,Jared's Love - Child  (wedlocked!),Sandra Field,2002,Harlequin,"Jared&#39;s Love-Child by Sandra Field released on Oct 25, 2002 is
available now for purchase.",['fiction']
3.3696709803341025,0,7.076309058701615,0373440146,"Irresistible (Love and Laughter, No 14)",Stephanie Bond,1997,Harlequin,"From fan-favorite author Stephanie Bond comes a beloved romantic
comedy about finding true love.",['fiction']
3.3696709803341025,0,7.076309058701615,0684196425,Domesticity: A Gastronomic Interpretation of Love,Bob Shacochis,1994,Simon & Schuster,"Contains recipes for soups, main dishes, sauces, and desserts and
presents the author&#39;s views on love and food",['cooking']
3.3696709803341025,0,7.076309058701615,0226756998,Love in a Dead Language: A Romance,Lee Siegel,2000,University of Chicago Press,"&quot;Love in a Dead Language&quot; exposes the complicities between
the carnal and the intellectual, the erotic and the exotic, the false
and the true.",['fiction']
3.364449546394384,0,7.065344047428207,0380400308,Love Wild and Fair,Bertrice Small,1978,Avon,"Theirs is a romance in the grand tradition of bestselling author
Beatrice Small -- and epic tale of love and betrayal that sweeps from
the snowy Scottish highlands through the glittering palaces of Europe
and exotic pleasures domes of ...",['fiction']
3.364449546394384,0,7.065344047428207,0671793985,GIVING THE LOVE THAT HEALS,Harville Hendrix,1997,Atria,"Giving The Love That Heals offers a unique opportunity for personal
transformation that will lead us to a conscious, and thus healthier,
relationship with our children.Harville Hendrix and Helen Hunt help us
explore:_The Imago -- the ...",['family & relationships']
3.364449546394384,0,7.065344047428207,1843170841,Diana: In Pursuit of Love,Andrew Morton,2004,Michael O'Mara Books,"A beautiful, much-loved icon. A lonely, troubled soul. The undeniable
complexity of Diana, Princess of Wales, was first brought to light in
1992, when Andrew Morton published Diana: Her True Story.",['biography & autobiography']
3.364449546394384,0,7.065344047428207,1583140735,Secret Love (Arabesque),Brenda Jackson,2000,Bet Books,"FOREVER LOVE Jake doesn&#39;t have time to babysit some Hollywood
starlet, until he comes face-to-face with beautiful, caring Diamond
and is drawn into a whirlwind secret romance.",['fiction']
3.364449546394384,0,7.065344047428207,1585672025,Love in the Days of Rage,Lawrence Ferlinghetti,2001,Overlook Press,"In 1968, a painter from Manhattan&#39;s Lower East Side meets an
anarchist banker in Paris, and the students of Paris find the voice of
their anger while a man and woman fall in love. Reprint.",['fiction']
3.364449546394384,0,7.065344047428207,0451407040,A Love for All Seasons,Denise Domning,1996,Topaz,"Pressured by her dying father to wed a man she does not love, Johanna
of Stanrudde yearns for the man of her heart, Robert of Blacklea, but
when he returns, they must defy their families to be together",['fiction']
3.364449546394384,0,7.065344047428207,1403391688,The Other Side of Love,Carole Lenzy Daniel,2003,1stBooks Library,"Till death do us part-- This is the story of two women&#39;s
determination to share a secret, blissful love affair in spite of
diversity in ethnicity and one&#39;s climb to fame.",['fiction']
3.3616605427263133,0,7.059487139725258,0771089570,Love and Salt Water (New Canadian Library),Ethel Wilson,1995,New Canadian Library,"But, as the novel unfolds, Ellen undergoes something of a sea-change;
learning to accept love along with the sorrow that is rarely far from
love.",['fiction']
3.35921871943713,0,7.054359310817974,0671705873,LOVING TWO IS HARD TO DO : LOVING TWO IS HARD TO DO,Linda Lewis,1990,Simon Pulse,"With her boyfriend of three years away in the Navy, Linda falls for a
new man while working at a summer resort, and she quickly discovers
that choosing between two loves is difficult.",['love']
3.3568888898185563,0,7.049466668618969,0688168442,All About Love: New Visions (Bell Hooks Love Trilogy (Hardcover)),bell hooks,2000,William Morrow & Company,"For readers who have found ongoing delight and wisdom in bell
hooks&#39;s life and work, and for those who are just now discovering
her, All About Love is essential reading and a brilliant book that
will change how we think about love, our ...",['family & relationships']
3.354817729452099,0,7.0451172318494075,0743206401,The Clouds Above : A Novel of Love and War,Andrew Greig,2001,Simon & Schuster,"Set in the England during the Battle of Britain in 1940, this moving
story of love and war focuses on the friendship between Tadeusz, a
Polish pilot, and Len, an R.A.F. sergeant who falls in love with an
enticing WAAF.",['fiction']
3.354817729452099,0,7.0451172318494075,0380768534,Avon Books Presents: Timeless Love,Lori Copeland,1993,Harper Mass Market Paperbacks (Mm),"A collection of love stories features the tale of a contemporary
woman&#39;s love for a nineteenth-century Mexican bandit, and another
contemporary woman&#39;s relationship with a sixteenth-century
Scottish lord",['fiction']
3.346731063894314,0,7.02813523417806,044020884X,An American Love Story,Rona Jaffe,1991,Dell Publishing Company,"Four women--Laura, a ballerina; Nina, desperate for her father&#39;s
love; Bambi, his companion; and Susan, a writer obsessed with his life
--illuminate the story of TV producer Clay Bowen",['fiction']
3.346731063894314,0,7.02813523417806,0505521962,A Time to Love Again,Flora Speer,1997,Love Spell,"One slip on the computer keyboard and India Baldwin is transported
back to the time of Charlemagne--and right into the middle of a
battlefield. India is forced to take refuge with an arrogant warrior
who turns out to be her true love.",['holy roman empire']
3.346731063894314,0,7.02813523417806,0812561805,The Savages in Love and War,Fred Mustard Stewart,2002,Tor Books,"The Savages in Love and War is the next installment in this riveting
historical saga of a powerful family whose lives are played out on the
center stage of a new epoch, and whose passions and rivalries shape
some of the most memorable ...",['fiction']
