isbn,cluster,cluster_rating
0373760639,1,9.0
0373761295,0,6.0
0373763255,1,0.0
0373763808,1,8.0
0373763859,0,0.0
0373764561,1,5.0
0373764898,0,0.0
0373765541,0,8.0
0373765541,1,0.0
0373790058,0,6.0
0373790406,0,0.0
0373790422,0,7.0
0373790465,1,0.0
0373790473,0,8.0
0373790503,0,6.0
0373790554,0,10.0
0373790864,0,0.0
0373790899,0,0.0
0373790902,0,7.0
0373790945,0,5.0
037379097X,1,0.0
0373791046,1,10.0
0373825013,0,3.5
0373825048,0,0.0
0373832702,0,0.0
0373833288,1,0.0
037383344X,1,8.0
0373833458,1,8.0
0373833458,3,0.0
0373833598,0,6.0
0373834225,2,6.0
0373834284,0,10.0
0373834330,1,0.0
0373834748,0,0.0
0373834799,1,0.0
0373834942,0,0.0
0373835000,2,0.0
0373835086,0,0.0
0373835124,0,5.0
0373835124,2,0.0
0373835124,3,7.0
0373835132,2,0.0
0373835213,0,0.0
0373835272,0,10.0
0373835280,2,10.0
0373835418,0,0.0
0373835698,3,3.5
0373835981,1,8.0
0373870701,1,0.0
0373870701,3,0.0
0373870752,1,0.0
0373870833,1,6.0
0373871244,0,8.0
0373871279,0,0.0
0373871279,3,9.0
0373871295,0,7.0
0373871384,3,7.0
037387152X,0,0.0
0373871600,2,9.0
0373871627,0,8.0
0373871627,2,5.0
0373871651,0,7.0
037387183X,2,9.0
0373871864,3,10.0
0373871988,1,0.0
0373872089,0,0.0
0373872127,3,8.0
0373872135,1,9.0
037387216X,0,4.0
037387216X,2,8.0
0373872186,0,0.0
0373872194,3,8.0
0373872224,3,4.0
0373872321,3,7.0
0373872410,0,0.0
0373872410,1,8.0
0373885369,1,0.0
0374105219,0,8.0
0374107319,1,0.0
0374109591,3,0.0
0374121230,0,4.0
0374121230,2,0.0
0374121230,3,8.0
0374128715,1,5.0
0374129851,0,0.0
0374129851,3,0.0
0374129983,0,7.666666666666667
0374129983,1,4.25
0374129983,2,3.6666666666666665
0374129983,3,3.7142857142857144
0374132771,0,0.0
0374138591,0,0.0
0374153248,0,0.0
0374155240,3,0.0
0374157065,1,0.0
0374166447,0,0.0
0374167168,3,5.0
0374172471,2,0.0
0374172897,0,7.25
0374172897,1,1.25
0374172897,3,3.0
0374178674,1,0.0
0374179921,1,5.0
0374184232,0,6.0
0374184232,2,0.0
0374199639,0,5.0
0374199698,0,8.0
0374199698,1,0.0
0374199698,2,0.0
0374199698,3,8.0
0374200386,0,0.0
0374205094,1,0.0
0374211795,3,6.0
0374216495,1,6.666666666666667
0374216495,3,2.5
0374217513,1,7.0
0374230072,3,3.0
0374234612,1,0.0
0374236488,1,6.0
0374248583,0,0.0
0374250995,3,10.0
0374265011,2,5.0
0374266441,2,8.0
0374266441,3,6.0
0374270325,0,4.0
0374270325,3,2.6666666666666665
0374281602,0,7.0
0374281602,1,6.0
0374281602,2,10.0
0374281602,3,7.5
0374281866,2,1.0
0374281947,1,1.75
0374281947,2,6.0
0374281947,3,5.0
0374284385,2,8.0
0374302995,3,10.0
0374371520,0,7.0
0374371520,1,10.0
0374371520,2,0.0
0374386137,1,10.0
0374403864,1,9.0
0374436274,2,8.0
0374461554,2,10.0
0374480125,0,0.0
0374503486,1,10.0
0374505322,0,9.0
0374505845,2,0.0
0374512973,0,0.0
0374512973,1,0.0
0374517231,3,9.0
0374519994,0,7.0
0374521344,1,10.0
0374522243,1,5.0
0374522359,0,5.0
0374522596,1,9.0
0374522707,1,10.0
0374522871,3,5.0
0374524122,0,0.0
0374524343,0,7.0
0374524645,0,0.0
0374524912,1,6.0
0374525102,0,7.0
0374525102,1,7.0
0374525455,1,6.0
0374525609,2,0.0
0374525838,0,0.0
0374526001,3,8.0
0374526575,1,0.0
0374526788,1,10.0
0374527075,0,8.0
0374527229,2,5.0
0375400060,1,0.0
0375400060,3,6.0
0375400117,0,4.5
0375400117,1,7.0
0375400117,2,10.0
0375400117,3,5.25
0375400206,1,0.0
0375400249,2,10.0
0375400370,0,9.0
0375400605,0,6.0
0375400699,1,9.0
0375401024,1,0.0
0375401024,2,8.0
0375401067,3,10.0
0375401229,1,0.0
0375401296,0,8.0
0375401318,0,8.0
0375401318,1,0.0
0375401318,3,4.0
0375401334,3,7.0
0375401571,0,0.0
0375401598,0,0.0
0375401598,1,1.6666666666666667
0375401598,2,0.0
0375401598,3,7.0
0375401601,0,7.0
0375401601,1,1.25
0375401989,3,3.0
037540256X,0,8.0
037540256X,1,0.0
037540256X,2,9.0
037540256X,3,4.0
0375402608,1,7.0
0375404481,0,6.5
0375404929,1,10.0
0375404929,3,6.5
0375405054,0,8.0
0375405445,2,7.0
0375405461,0,0.0
0375405909,1,0.0
0375405941,1,10.0
037540600X,3,0.0
0375406182,0,0.0
0375406182,1,8.0
0375406182,2,0.0
0375406182,3,2.6666666666666665
0375406271,1,6.0
0375406328,0,2.5
0375406328,1,7.0
0375406530,0,5.333333333333333
0375406530,1,2.6666666666666665
0375406530,2,8.0
0375406530,3,7.333333333333333
0375407081,0,0.0
0375407340,1,0.0
0375407340,2,8.0
0375407340,3,0.0
0375407375,0,0.0
0375407561,0,0.0
0375407561,3,10.0
0375407707,1,9.0
037540838X,2,0.0
0375409009,3,9.5
0375409297,3,8.0
0375409378,0,8.0
0375410090,2,0.0
0375410198,0,4.6
0375410198,1,2.3333333333333335
0375410538,0,2.5
0375410538,1,7.5
0375410538,2,3.5
0375410538,3,4.666666666666667
0375410627,0,9.0
0375410627,1,0.0
0375410635,1,10.0
037541066X,3,0.0
0375410767,1,0.0
0375410775,1,5.0
0375410848,0,0.0
0375410848,1,0.0
0375410848,2,8.0
0375410945,0,7.0
0375410945,1,0.0
0375411070,1,6.5
0375411070,2,8.0
0375411070,3,4.5
0375411119,0,6.0
0375411453,1,7.0
0375411550,0,8.0
0375411550,1,10.0
0375411550,2,8.0
0375411550,3,8.0
0375411798,0,5.0
0375411798,1,0.0
0375411968,0,8.0
0375411968,1,8.0
0375412115,0,0.0
0375412174,0,0.0
0375412328,3,8.0
0375412336,1,7.0
0375412824,0,6.0
0375412824,1,3.4285714285714284
0375412824,2,6.6
0375412824,3,7.0
0375412999,3,0.0
0375413006,2,8.0
0375413006,3,5.0
0375413081,1,9.0
037541309X,0,1.4
037541309X,1,3.125
037541309X,2,5.333333333333333
037541309X,3,7.333333333333333
0375413227,1,0.0
0375413278,1,10.0
0375413634,0,2.0
0375413634,1,5.75
0375413634,2,4.0
0375413634,3,1.75
0375413901,2,0.0
0375413936,1,0.0
0375413936,3,10.0
0375414517,1,0.0
0375414576,1,0.0
0375414622,1,8.0
0375414657,0,6.0
0375414657,1,5.333333333333333
0375414657,2,8.0
0375414827,0,8.0
0375414827,1,0.0
0375414932,0,8.0
0375415319,3,0.0
0375415416,1,5.0
0375415475,1,5.0
0375420770,3,10.0
0375420924,0,7.0
0375420924,3,3.0
0375421017,1,0.0
0375421114,1,8.0
0375421319,3,5.0
0375421343,0,8.0
0375421440,1,7.0
0375421440,2,5.0
0375421440,3,3.5
0375421556,0,8.0
0375421599,0,7.0
037542167X,1,5.0
0375421726,1,8.0
0375421815,1,8.0
0375421882,1,0.0
0375422021,1,4.5
0375422145,0,0.0
0375422412,1,8.0
0375422412,3,6.0
0375431144,0,8.0
0375431403,1,8.0
0375500049,2,0.0
0375500049,3,0.0
0375500065,1,0.0
0375500227,1,8.0
0375500227,3,5.0
0375500332,0,7.0
0375500510,0,8.0
0375500510,1,7.0
0375500510,2,4.0
0375500510,3,8.0
0375500642,3,0.0
0375500685,0,0.0
0375500685,2,6.0
0375500693,0,0.0
0375500766,2,0.0
0375500898,1,8.0
0375501096,1,0.0
0375501207,3,8.0
0375501215,0,0.0
0375501290,1,8.0
0375501347,1,3.75
0375501347,2,8.0
0375501347,3,0.0
0375501371,1,3.0
0375501371,3,1.0
037550155X,3,10.0
0375501851,1,7.0
0375501851,3,5.0
037550186X,3,5.0
0375501886,1,8.0
0375502238,0,5.0
0375502238,1,4.777777777777778
0375502238,2,0.0
0375502238,3,6.111111111111111
0375502254,2,8.0
0375502505,3,5.5
0375502548,0,7.0
0375502548,3,0.0
0375502777,1,0.0
0375502815,0,8.0
0375502904,0,8.0
0375502971,0,7.666666666666667
0375502971,1,10.0
037550298X,1,7.0
0375503269,0,0.0
0375503315,0,0.0
0375503315,1,9.0
037550334X,0,0.0
037550334X,3,0.0
0375503641,3,0.0
0375503714,1,4.0
0375503994,2,7.0
0375503994,3,7.0
0375504001,1,4.0
0375504044,2,8.0
0375504141,1,6.0
0375504397,0,3.6666666666666665
0375504397,1,2.3333333333333335
0375504397,2,0.0
0375504397,3,4.0
0375504907,3,0.0
0375504966,1,10.0
0375505008,3,8.0
0375505296,0,0.0
0375505296,1,4.5
0375505393,1,0.0
0375505660,1,0.0
0375505865,1,0.0
0375506276,0,8.0
0375506276,1,2.3333333333333335
0375506276,2,7.0
0375506276,3,5.25
0375506381,0,8.0
0375506381,1,0.0
0375506764,0,0.0
0375506764,1,0.0
0375506764,3,10.0
0375507248,2,9.0
0375507272,1,10.0
0375507280,1,6.0
0375507442,0,0.0
0375507493,0,5.0
0375507493,1,5.666666666666667
0375507493,3,7.0
0375507787,1,5.0
0375507817,2,6.0
0375507817,3,7.0
037550852X,1,9.0
0375508546,0,0.0
037550883X,0,8.0
037550883X,2,6.0
0375509283,0,0.0
0375700110,0,6.0
0375700110,3,9.0
0375700153,0,0.0
0375700234,2,0.0
0375700269,1,4.666666666666667
0375700269,2,8.0
0375700293,0,5.0
037570051X,1,8.0
0375700676,0,0.0
0375700730,1,0.0
0375700757,0,4.363636363636363
0375700757,1,4.636363636363637
0375700757,2,6.142857142857143
0375700757,3,4.0
0375700811,1,0.0
0375700889,3,7.0
0375701044,0,0.0
0375701044,1,0.5
0375701044,3,0.0
0375701214,0,6.0
0375701214,2,0.0
0375701214,3,10.0
0375701230,0,8.0
0375701303,1,10.0
0375701427,0,2.6666666666666665
0375701427,3,7.0
0375701524,0,0.0
0375701524,1,0.0
0375701524,3,7.0
0375701745,1,7.0
0375701907,0,8.0
0375701907,1,9.0
0375701907,3,5.0
0375701915,1,8.0
0375701966,0,5.0
0375701966,1,5.0
0375701966,3,5.0
0375702105,3,9.0
0375702180,0,0.0
0375702628,2,0.0
0375702652,0,5.0
0375702652,1,0.0
0375702652,3,0.0
0375702709,0,4.428571428571429
0375702709,1,4.0
0375702709,2,6.714285714285714
0375702709,3,4.571428571428571
0375702865,0,7.0
0375702989,1,10.0
0375703373,0,0.0
0375703373,1,10.0
0375703373,2,10.0
0375703373,3,7.0
0375703675,0,6.5
0375703675,1,7.5
0375703764,0,4.666666666666667
0375703764,1,4.666666666666667
0375703764,2,6.0
0375703764,3,0.0
0375703845,0,0.0
0375703845,1,5.5
0375703861,0,6.666666666666667
0375703861,1,4.25
0375703861,2,3.5
0375703861,3,0.0
037570387X,0,10.0
0375704027,0,10.0
0375704043,1,4.0
0375704043,2,8.0
0375704264,0,2.5
0375704299,0,7.0
0375704299,3,7.0
0375704434,1,9.0
0375704469,0,0.0
0375704558,0,0.0
0375704558,1,6.0
0375704558,3,7.0
0375704760,2,8.0
0375704779,0,7.0
0375704825,3,5.0
0375704833,3,10.0
037570504X,0,4.142857142857143
037570504X,1,5.0
037570504X,2,4.5
037570504X,3,9.0
0375705171,0,0.0
0375705171,1,9.0
0375705228,0,0.0
0375705244,0,10.0
0375705244,1,0.0
0375705767,0,9.0
0375705856,0,4.166666666666667
0375705856,1,4.2
0375705856,2,0.0
0375705856,3,1.6
0375705899,1,0.0
0375705929,0,6.0
0375705929,1,0.0
0375706062,0,9.0
0375706062,1,6.5
0375706062,2,3.0
0375706062,3,0.0
0375706089,0,5.0
0375706135,3,6.5
0375706143,0,8.0
0375706410,0,5.0
0375706410,1,8.0
0375706410,2,0.0
0375706410,3,3.3333333333333335
0375706429,0,9.5
0375706429,2,8.0
0375706437,0,0.0
0375706690,3,0.0
0375706852,1,0.0
0375706852,3,0.0
0375706968,0,0.0
0375707093,2,9.0
037570714X,1,0.0
0375707166,0,2.0
0375707166,1,4.0
0375707166,2,2.0
037570731X,3,9.0
0375707425,1,4.5
0375707425,3,8.0
037570745X,1,7.0
037570745X,3,9.0
0375707492,3,0.0
0375707549,0,8.0
0375707549,3,8.0
0375707859,2,6.0
0375707972,0,4.538461538461538
0375707972,1,4.818181818181818
0375707972,2,1.8333333333333333
0375707972,3,4.714285714285714
0375708111,0,0.0
0375708111,1,5.2
0375708111,3,0.0
0375708278,0,4.0
0375708278,2,8.0
0375708278,3,7.0
0375708316,0,8.0
0375708448,1,0.0
0375708448,2,9.0
0375708448,3,6.0
0375708731,2,0.0
0375708820,3,0.0
0375709045,1,0.0
037570910X,0,4.2
037570910X,1,7.0
037570910X,2,4.5
037570910X,3,0.0
0375709118,2,7.0
0375709118,3,0.0
0375709223,3,8.0
037570924X,1,6.5
037570924X,3,5.0
0375712925,0,0.0
0375712925,1,0.0
0375712925,2,0.0
0375712925,3,5.0
0375712992,3,0.0
0375713271,1,7.0
037571328X,3,5.0
0375713301,1,0.0
037571412X,0,0.0
0375714499,2,7.0
0375718877,1,0.0
0375719180,0,0.0
0375719180,1,6.5
0375719180,2,5.333333333333333
0375719180,3,9.0
0375719296,3,7.0
0375719369,0,0.0
0375724370,0,2.6666666666666665
0375724370,1,7.5
0375724370,2,7.25
0375724370,3,8.0
0375724400,0,0.0
0375724400,1,2.0
0375724400,2,8.0
0375724400,3,6.5
0375724443,2,8.0
0375724508,0,0.0
0375724672,0,0.0
0375724834,0,3.75
0375724834,1,0.0
0375724834,2,5.0
0375724834,3,5.0
0375724842,0,0.0
0375724842,1,0.0
0375724850,3,0.0
0375725202,1,8.0
0375725334,2,8.0
0375725504,0,0.0
0375725601,1,6.5
0375725601,3,8.0
0375725784,0,6.055555555555555
0375725784,1,4.294117647058823
0375725784,2,4.125
0375725784,3,2.25
0375725806,0,0.0
0375725849,0,7.0
0375725849,1,8.0
0375725849,2,4.5
0375726055,1,0.0
0375726055,2,8.0
0375726349,0,4.8
0375726349,1,8.666666666666666
0375726349,2,6.0
0375726349,3,4.666666666666667
0375726403,0,5.9
0375726403,1,4.833333333333333
0375726403,2,5.0
0375726403,3,5.571428571428571
0375726446,1,0.0
0375726624,3,8.0
0375726632,0,8.0
0375726632,1,0.0
0375726659,1,9.0
0375727019,0,0.0
0375727086,0,8.0
0375727132,0,9.0
0375727132,1,6.25
0375727132,3,6.5
037575010X,1,7.0
0375750223,0,0.0
0375750223,3,0.0
0375751513,0,0.0
0375752161,0,9.0
0375752285,2,0.0
037575315X,0,5.0
0375753206,1,0.0
0375753834,2,9.0
0375755195,1,9.0
0375755365,0,0.0
0375755403,0,9.0
0375756663,0,0.0
0375756744,2,0.0
0375756787,3,10.0
0375756981,0,0.0
0375756981,1,0.0
0375756981,2,5.0
0375756981,3,0.0
037575699X,0,0.0
0375757023,0,6.0
0375757813,0,0.0
0375757910,1,9.0
0375758232,0,4.666666666666667
0375758232,1,0.0
0375758232,3,0.0
0375758267,1,0.0
0375758267,3,0.0
0375758437,2,0.0
0375758453,0,5.333333333333333
0375758453,1,7.5
0375758453,2,0.0
0375758453,3,2.1666666666666665
0375758518,0,0.0
0375758518,1,10.0
0375758615,1,8.0
0375758631,1,4.0
0375758682,0,9.0
0375758682,2,7.0
0375758704,0,0.0
0375758704,1,6.0
0375758771,0,8.0
0375758992,0,0.0
0375758992,1,0.0
0375759409,0,8.0
0375759409,1,8.0
0375759778,0,5.333333333333333
0375759778,1,8.0
037576030X,0,0.0
037576030X,3,0.0
0375760415,0,0.0
0375760628,0,3.0
0375760903,1,7.0
0375760903,3,7.0
0375760911,0,7.5
0375760911,1,6.0
0375760911,3,6.5
037576139X,0,9.0
037576139X,3,8.0
0375762469,0,8.0
0375802118,1,0.0
0375803483,0,7.0
0375804420,0,10.0
0375813691,1,8.0
037581373X,2,9.0
0375824677,0,10.0
0375824677,1,9.0
0375824995,3,10.0
0375826688,0,9.0
0375826688,1,0.0
0376026138,1,10.0
0376038519,1,0.0
0380000490,1,8.0
0380000830,3,8.0
0380001373,2,7.0
0380001411,0,5.666666666666667
0380001411,1,5.0
038000142X,0,9.0
0380001756,1,0.0
0380002450,2,0.0
0380002930,0,4.222222222222222
0380002930,1,5.4
0380002930,2,6.333333333333333
0380002930,3,5.0
0380002957,1,0.0
038000321X,0,10.0
038000321X,1,6.5
038000321X,3,0.0
0380003821,1,10.0
038000383X,1,0.0
0380005239,0,0.0
0380005239,1,9.0
0380005239,2,0.0
0380005239,3,5.0
0380008971,1,7.0
038000917X,1,9.0
038000917X,2,5.0
0380009978,1,0.0
038001002X,1,0.0
0380012057,1,7.5
0380012057,2,8.0
0380012073,0,8.0
0380012774,1,10.0
0380013207,0,0.0
0380013207,3,10.0
0380014300,0,4.5
0380014300,2,8.0
0380014300,3,8.0
038001503X,0,9.5
038001503X,1,7.5
038001503X,2,10.0
038001503X,3,10.0
0380015188,2,8.0
0380016974,1,10.0
0380016990,3,0.0
0380017601,0,5.0
0380017601,2,8.0
0380017962,0,0.0
0380017962,2,8.5
0380018179,0,3.5
0380018179,1,6.2
0380018179,3,0.0
0380379783,3,0.0
0380399415,1,8.0
0380418975,1,0.0
0380432811,0,0.0
0380432811,2,0.0
0380441071,1,5.0
0380443880,2,8.0
0380472821,2,9.0
0380485613,0,5.0
0380490986,1,7.0
0380517221,0,0.0
0380521679,0,0.0
0380521679,2,2.5
0380521830,1,0.0
0380599317,0,8.0
0380599317,1,10.0
038059949X,0,4.0
038059949X,3,9.0
0380600129,0,4.333333333333333
0380600129,1,6.0
0380603438,0,0.0
0380603764,0,0.0
0380603926,0,0.0
0380613255,1,0.0
0380619458,0,0.0
0380619458,1,4.5
0380619458,3,8.0
0380633132,0,0.0
0380633132,1,0.0
0380633213,2,5.0
0380646420,0,0.0
0380646420,1,0.0
0380652277,0,0.0
0380690543,3,0.0
0380698439,0,9.0
0380698439,1,0.0
0380698439,2,7.0
0380698439,3,0.0
0380698714,0,9.0
0380698714,1,0.0
0380700468,3,0.0
0380700700,0,5.0
0380700972,0,0.0
0380700972,1,0.0
0380701340,1,0.0
0380701510,0,4.0
0380701510,1,0.0
0380702754,3,0.0
0380703890,1,0.0
0380704471,1,7.0
0380704587,2,7.0
0380705354,0,10.0
0380705354,1,8.0
038070563X,1,6.0
0380705788,0,10.0
0380706717,3,9.0
0380707780,1,8.0
0380707799,0,9.0
0380708213,0,5.0
0380708353,0,0.0
0380708353,1,10.0
0380708388,2,10.0
0380708388,3,10.0
0380708698,1,0.0
0380708922,1,8.0
0380709163,0,7.0
0380709244,0,0.0
0380709244,1,0.0
0380709422,1,0.0
038070949X,0,0.0
0380709562,0,0.0
0380709562,2,7.0
0380709570,0,7.0
0380709953,0,4.0
0380709961,1,0.0
0380710005,0,9.0
0380710005,3,0.0
0380710218,0,0.0
0380710218,1,8.0
0380710218,2,0.0
0380710218,3,7.0
0380710374,1,3.0
0380710722,1,2.6666666666666665
0380710722,2,0.0
0380710722,3,8.0
0380710811,1,0.0
0380710811,2,8.0
0380710838,1,7.0
0380710846,1,0.0
0380710897,2,0.0
0380710897,3,3.5
0380711044,0,0.0
0380711079,0,6.5
0380711109,0,0.0
038071129X,3,7.0
0380711346,2,5.0
0380711524,0,7.0
0380711524,1,0.0
0380711532,3,5.0
0380711613,3,0.0
0380711699,0,3.0
0380711923,0,0.0
0380711966,1,8.0
0380712962,1,8.0
0380713055,0,0.0
0380713098,0,0.0
0380713330,0,0.0
0380713829,0,0.0
0380713829,2,0.0
0380714590,2,8.0
0380714752,0,3.8
0380714752,1,8.0
0380714868,1,0.0
0380715430,0,4.5
0380715430,1,4.0
0380715775,1,0.0
0380715899,0,0.0
0380715899,1,0.0
0380715899,2,8.0
0380715929,0,6.0
0380715929,3,7.0
0380716259,0,0.0
0380716542,0,5.333333333333333
0380716542,1,0.0
0380716542,2,5.0
0380716569,2,9.0
038071681X,3,8.0
0380717018,1,7.5
0380717018,2,0.0
0380717018,3,4.5
0380717115,0,0.0
0380717123,0,0.0
0380717123,2,0.0
0380717158,1,9.0
0380717832,1,0.0
0380718332,0,0.0
0380718332,1,3.8333333333333335
0380718332,2,4.5
0380718332,3,4.333333333333333
0380718340,0,5.0
0380718340,1,6.333333333333333
0380718340,3,7.0
0380718367,1,2.5
0380718472,1,0.0
0380718472,3,0.0
0380718510,0,0.0
0380718774,1,8.0
0380718839,0,10.0
038071907X,0,3.5
038071907X,2,0.0
0380719223,0,9.0
0380719231,0,0.0
0380719541,0,8.0
038071972X,0,3.0
038071986X,0,6.0
0380720191,0,0.0
0380720191,3,0.0
0380720787,1,9.0
0380720817,1,0.0
0380720817,3,8.0
0380720868,0,0.0
0380721139,0,9.0
038072118X,0,3.3333333333333335
038072118X,3,2.5
038072121X,1,4.0
038072152X,0,7.0
038072152X,1,0.0
038072152X,3,7.0
0380722046,1,0.0
0380722178,3,0.0
0380722704,0,0.0
0380722704,1,3.5
0380722704,3,0.0
0380722798,1,7.0
0380722992,1,0.0
0380723069,0,0.0
0380723085,0,0.0
0380723085,1,8.0
0380723085,2,10.0
0380723387,0,6.0
0380723395,1,5.0
038072362X,1,3.5
0380723816,0,7.0
0380724596,0,0.0
0380724596,1,0.0
0380724898,1,0.0
0380724987,2,0.0
0380725576,0,0.0
0380725576,1,4.0
0380725576,2,0.0
0380725576,3,0.0
0380725584,3,2.3333333333333335
0380725703,3,5.0
0380725789,2,7.0
0380725827,0,1.6666666666666667
0380725827,1,2.6
0380725827,3,0.0
0380725835,0,0.0
0380726246,1,6.0
0380726254,0,0.0
0380726254,1,0.0
0380726254,2,6.0
0380726254,3,8.5
0380726289,1,10.0
0380726769,1,0.0
0380727021,1,8.5
0380727021,3,0.0
038072703X,0,7.5
0380727145,1,8.0
0380727293,1,0.0
0380727293,2,4.0
0380727501,0,5.0
0380727501,1,7.6
0380727501,2,5.333333333333333
0380727501,3,7.5
038072751X,1,10.0
0380727617,2,8.0
0380727617,3,6.0
0380727625,3,0.0
0380727633,1,0.0
0380727668,1,10.0
0380727943,0,6.0
0380727943,1,6.0
0380728060,0,4.0
0380728079,0,0.0
0380728184,0,6.0
0380728184,3,7.0
0380728249,1,8.0
0380728265,1,9.0
0380728621,1,0.0
0380728729,2,6.5
0380728753,1,5.0
0380729105,0,10.0
0380729105,1,0.0
0380729342,0,0.0
0380729342,3,7.0
0380729369,1,6.0
0380729407,0,5.0
0380729407,1,4.666666666666667
0380729407,2,0.0
0380729725,2,3.5
0380729881,1,8.0
0380730138,0,5.75
0380730138,1,3.75
0380730138,2,4.5
0380730138,3,3.8333333333333335
0380730200,0,9.0
0380730200,2,0.0
0380730200,3,0.0
0380730367,0,0.0
0380730367,1,7.0
0380730391,3,9.0
0380730448,0,8.0
0380730774,0,7.0
0380730790,3,0.0
0380730820,0,0.0
0380730820,1,1.6666666666666667
0380731304,2,0.0
0380731339,0,7.0
0380731339,1,3.0
0380731339,3,0.0
0380731363,2,8.0
0380731479,0,5.0
0380731479,1,6.0
0380731592,3,8.0
0380731606,2,5.0
0380731649,0,0.0
0380731754,0,8.0
0380731754,1,6.0
0380731770,3,6.0
0380731851,0,5.142857142857143
0380731851,1,4.0
0380731851,2,0.0
0380731851,3,3.6
0380731983,0,10.0
0380732149,2,0.0
0380732149,3,8.0
0380732181,0,8.0
0380732181,1,6.0
0380732181,2,10.0
0380732238,0,2.6666666666666665
0380732300,3,8.0
0380732335,3,8.5
0380732602,2,1.0
0380732858,0,9.0
038073298X,0,0.0
038073298X,3,8.0
0380733234,3,0.0
0380733285,1,10.0
0380733358,0,0.0
0380733358,1,0.0
0380733358,2,0.0
0380733390,0,6.0
0380750252,0,8.0
0380750260,0,7.0
0380751399,1,9.0
0380751399,2,8.0
0380752891,0,0.0
0380753006,0,8.0
0380753014,0,9.0
0380753014,2,4.0
0380753022,0,8.0
0380753022,1,3.0
0380753391,1,5.0
0380753537,1,0.0
0380754843,0,0.0
0380755548,3,9.0
038075567X,0,0.0
038075567X,2,0.0
0380756269,3,8.0
0380756315,1,0.0
0380756617,1,5.0
0380757478,1,8.0
0380757494,0,5.0
0380757680,2,0.0
038075827X,3,8.0
038075889X,0,10.0
0380759489,0,0.0
0380759500,1,0.0
038076041X,0,9.0
0380762277,0,8.0
0380762560,0,8.0
0380762587,1,8.0
0380762587,2,0.0
038076282X,0,0.0
0380764008,1,8.0
0380764008,2,0.0
0380765195,0,8.0
0380765454,1,8.5
0380765454,2,8.0
0380765454,3,4.0
0380765462,0,0.0
0380765462,1,0.0
0380765462,3,7.0
0380765489,1,8.0
0380766760,1,8.0
0380769336,3,8.0
0380769530,3,0.0
0380769557,3,8.0
0380769670,2,0.0
0380769697,1,0.0
0380769840,1,0.0
038077013X,0,0.0
0380770466,0,0.0
0380770601,0,0.0
0380772469,0,10.0
0380772469,1,7.5
0380773805,0,10.0
0380773805,1,7.0
0380774429,0,6.0
0380774933,1,10.0
0380775271,0,8.0
038077593X,0,8.0
0380775980,2,5.0
0380776162,3,9.0
0380776324,1,2.0
0380776332,3,7.0
0380776510,0,0.0
0380776510,3,0.0
0380776545,1,5.0
0380776847,3,10.0
0380777150,1,4.333333333333333
0380777169,0,7.0
0380777207,2,0.0
0380777525,0,4.0
0380777622,0,5.0
0380778556,0,7.0
0380778556,1,7.0
0380778556,3,3.0
0380779412,3,0.0
0380780003,0,7.0
0380780240,1,5.0
0380780429,3,4.0
0380780453,1,6.0
0380780615,1,7.0
0380780747,0,6.0
0380782332,0,0.0
0380782332,1,0.0
0380782332,2,0.0
0380782782,2,10.0
0380782812,0,10.0
0380782812,1,0.0
0380783398,1,0.0
0380783703,2,0.0
0380784165,0,8.0
0380786044,2,0.0
0380786095,3,9.0
0380786508,1,0.0
0380787075,1,0.0
0380787075,3,5.0
0380788063,0,6.0
0380788136,3,7.0
0380788314,0,9.0
0380788314,1,5.0
0380788314,3,7.0
0380788624,1,8.333333333333334
0380788624,3,8.0
0380788683,0,4.0
0380788691,0,4.0
0380788691,1,0.0
0380789019,0,5.8
0380789019,1,6.153846153846154
0380789019,2,0.0
0380789019,3,7.2
0380789035,0,7.0476190476190474
0380789035,1,5.833333333333333
0380789035,2,7.0
0380789035,3,4.25
0380789590,1,0.0
0380789612,0,4.0
0380789612,2,8.0
0380789612,3,0.0
0380789884,0,8.0
0380789884,1,7.0
0380789884,2,8.0
0380789892,0,0.0
0380789892,3,8.0
0380790068,0,5.0
0380790122,2,0.0
0380790289,2,0.0
0380790424,3,0.0
0380790882,0,7.0
0380790882,3,0.0
0380790890,0,0.0
0380791242,2,0.0
0380791242,3,9.0
0380791366,1,0.0
0380791382,1,0.0
0380791412,0,8.0
0380792486,0,4.0
0380792486,1,0.0
0380792486,3,10.0
0380792494,0,7.0
0380792494,1,3.5
0380792494,3,10.0
0380792648,1,6.25
0380792648,3,0.0
0380792885,0,0.0
0380792885,1,8.0
0380793164,0,8.0
0380793245,2,7.0
0380793253,0,8.0
0380793474,1,4.75
0380793474,3,0.0
0380793482,0,4.0
0380793482,2,0.0
0380793660,3,5.0
0380794071,0,0.0
0380794489,2,8.0
0380794489,3,0.0
0380794497,1,9.0
0380794497,3,6.0
0380794691,0,0.0
0380794691,2,0.0
038079487X,0,3.8333333333333335
038079487X,1,7.0
038079487X,2,6.285714285714286
038079487X,3,4.428571428571429
0380795116,3,2.5
0380795310,1,6.0
0380795507,2,0.0
0380795655,2,8.0
0380795671,0,0.0
0380795752,1,0.0
0380795973,1,0.0
0380796104,0,0.0
0380796104,2,7.0
0380796147,0,6.0
0380796945,0,0.0
0380797151,1,4.0
0380797259,0,7.0
0380797259,3,8.0
0380797488,2,9.0
0380797631,0,0.0
0380798271,0,4.5
0380798352,0,0.0
